,Unnamed: 0,username,content,date,country,replyCount,retweetCount,likeCount,url,sentiment
1472,1472,JulioSueco,No surprise there with #mexicanborn #turncoat #Romney alugning himself with #Putinlover #RussianPatriot #DonaldJTrump,2020-09-22 19:01:15+00:00,UK,0,0,0,https://twitter.com/JulioSueco/status/1308481503194763266,Pro Biden
1473,1473,himanshusawhney,"Congratulations @JoeBiden 
#MakeAmericaGreatAgain 
🇮🇳🤝🇺🇸
🙏🏻",2020-11-07 19:15:31+00:00,India,0,0,0,https://twitter.com/himanshusawhney/status/1325154933750915072,Pro Biden
1474,1474,sdt325,@acnewsitics Let’s guess!  My guess is @realDonaldTrump! That #crybabyTrump #BidenWonTrumpLost #ByeByeTrump #25thAmendmentNow #ConcedeAlready #TrumpTheFool #TrumpIsALaughingStock #TrumpIsACompleteFailure,2020-12-17 22:28:20+00:00,Canada,0,0,1,https://twitter.com/sdt325/status/1339698975562194945,Pro Biden
1475,1475,patolin2805,"#VoteHimOut To all Puerto Ricans and #Latinos who can vote, please #vote #vote #vote !! #VoteBidenHarris2020 https://t.co/xt2CSkVjdp",2020-10-30 20:47:52+00:00,Brazil,0,1,0,https://twitter.com/patolin2805/status/1322279072219697155,Pro Biden
1476,1476,Miyibue,💪💪Go Trump Go https://t.co/r8qwLIADS0,2020-12-12 22:20:13+00:00,Brazil,1,2,18,https://twitter.com/Miyibue/status/1337884991099969538,Pro Trump
1477,1477,mdiq4u,Abki bar no #Trump ki sarakar. Time to say bye bye to #DonaldTrump . Congrats #JoeBiden for leading and obviously Winning . #Election2020 #USElection2020 #ElectionDay2020 https://t.co/NZCLevcC6t,2020-11-04 19:59:25+00:00,India,0,0,2,https://twitter.com/mdiq4u/status/1324078818982653952,Pro Biden
1478,1478,MarufHa16111827,@JoeBiden @KamalaHarris @SpeakerPelosi @SenSchumer Hope this year will be the best year for USA with Mr. Joe Biden. Best wishes for You. In American History Your born Let it be written in gold letters.Happy Birthday.,2020-11-21 03:15:30+00:00,China,0,0,0,https://twitter.com/MarufHa16111827/status/1329986770331607040,Pro Biden
1479,1479,DRechts,Thank you @JoeBiden for timing your victory perfectly on a Saturday night at midnight in Shanghai when we are in a bar full of Americans! Congratulations to you and @KamalaHarris !!!,2020-11-07 16:49:16+00:00,South Korea,1,0,3,https://twitter.com/DRechts/status/1325118132634046464,Pro Biden
1480,1480,SophiaTsiraki,@JoeBiden Congratulations 👏 with you as a leader there’s a brighter future for the whole world!!!,2020-11-07 21:19:56+00:00,Russia,0,0,0,https://twitter.com/SophiaTsiraki/status/1325186246042378240,Pro Biden
1481,1481,Papakostas_Art,@BigP4H Shhhh... you’re going to wake up Sleepy Joe.,2020-09-30 20:19:00+00:00,Canada,0,0,1,https://twitter.com/Papakostas_Art/status/1311400174384820225,Pro Trump
1482,1482,sandymys,"Bi den , Trump is better!  
#ByeByeTrump",2020-11-05 18:01:57+00:00,India,0,0,1,https://twitter.com/sandymys/status/1324411647235026944,Pro Biden
1483,1483,LABvK2bUtCDAtT1,"Now it’s not a fight with Moon Jae-in and the trash

Fighting with a third group

 Wuhan pneumonia is politically used worldwide

 Not only in Korea

 It appears the same internationally

Trump is fighting them

Please pray

Trump victory is our victory",2020-11-28 13:55:05+00:00,South Korea,0,1,7,https://twitter.com/LABvK2bUtCDAtT1/status/1332684440984641543,Pro Trump
1484,1484,Grumbletwat,Just so as we are clear. The only person trying to steal an election is Donald J Trump.,2020-11-09 13:06:36+00:00,Israel,3,7,54,https://twitter.com/Grumbletwat/status/1325786871104999428,Pro Trump
1485,1485,Papaia75,"FUCK Trump

#FUCKTrump #ByeByeTrump 

 https://t.co/Kl5ETqbH5R",2020-11-06 16:10:25+00:00,UK,0,1,1,https://twitter.com/Papaia75/status/1324745965203542022,Pro Biden
1486,1486,Joanna_Barrett,Hoping to wake up to a world beginning to make a little bit of sense again... #ElectionDay #VoteHimOut,2020-11-03 22:44:19+00:00,UK,0,0,3,https://twitter.com/Joanna_Barrett/status/1323757930815102977,Pro Biden
1487,1487,RogerPa37808888,"Uneducated, filthy and incompetent
Does Donald Trump leave voluntarily or does he have to be taken away? It is enough. Should it disappear in the footnotes of the story where it belongs ..

https://t.co/yKGLMXAvHd",2020-12-22 09:50:29+00:00,UK,1,2,2,https://twitter.com/RogerPa37808888/status/1341320195529445376,Pro Biden
1488,1488,hansome1111,@realDonaldTrump Donald Trump for next president,2020-10-17 10:15:47+00:00,South Korea,0,0,0,https://twitter.com/hansome1111/status/1317408963802038274,Pro Trump
1489,1489,efitriger,"USA TODAY: McConnell congratulates Biden, Harris for election win - politics updates

https://t.co/5RGi90zGOd",2020-12-15 15:28:39+00:00,Israel,0,0,0,https://twitter.com/efitriger/status/1338868581866455040,Pro Biden
1490,1490,TheHairoine,"Yay! We did it! Joe Biden is President! We have our first woman VicePresident! And special thanks to people like my sisters who voted in Pittsburgh and Philadelphia 🙌🏾
#blackgirlmagic #kamalaharris #byetrump #yourefired #election2020 ##bidenharris2020 #presidentelectjoebiden https://t.co/5Q2EHq3IP1",2020-11-07 17:26:41+00:00,UK,1,0,5,https://twitter.com/TheHairoine/status/1325127548825718784,Pro Biden
1491,1491,ManoelServal,"The world according to #Trump
https://t.co/SnsRQmOPyC",2020-12-10 08:18:37+00:00,UK,0,0,0,https://twitter.com/ManoelServal/status/1336948420477669378,Pro Trump
1492,1492,shree_kp,"Before elections: 
America undecided

During polls: 
America decides

After 3 days!: 
America “still deciding”!

@ABC @cnnbrk @FoxNews #AmericaDecides2020 #2020Elections #AmericaVotes2020 #2020Election #AmericaDecides #biden #Trump",2020-11-06 08:51:13+00:00,India,0,0,0,https://twitter.com/shree_kp/status/1324635435532869632,Pro Biden
1493,1493,rohitpanwar88,"Congratulations @KamalaHarris on becoming the first woman Vice President of the United States of America and Congratulations @JoeBiden. Hoping to have peace, prosperity, equality and opportunities in the USA and across world as well.

 #PresidentBidenVPHarris2020 
#USElections https://t.co/1XI1oB3ZeD",2020-11-07 18:35:19+00:00,India,0,0,1,https://twitter.com/rohitpanwar88/status/1325144820172562432,Pro Biden
1494,1494,baum_71,"I’m sure all presidents are disliked by many once they’ve left, but one that’s totally despised and hated by many?
Well done Donny. Another crown for you and the fam. 
#maga #MakeAmericaGreatAgain #TrumpIsALaughingStock #LockThemUp 
#LockThemUp",2020-11-06 18:55:46+00:00,UK,0,0,0,https://twitter.com/baum_71/status/1324787579363930119,Pro Biden
1495,1495,Teutah,"Since 1933, only Bush, Jimmy Carter and Gerald Ford have been beaten in a general election while occupying the White House. Is #Trump next? #USAElections2020",2020-11-04 20:49:43+00:00,Russia,0,0,0,https://twitter.com/Teutah/status/1324091476557631489,Pro Biden
1496,1496,apriloc2,"#fakenews, sore losers,  roll on 2021 time for a better president for America #ByeTrump https://t.co/1024eXx0ih",2020-11-10 03:06:21+00:00,UK,0,0,0,https://twitter.com/apriloc2/status/1325998198452793344,Pro Biden
1497,1497,arminflores80,@FoxNews once Biden reaches 270 Biden is President Elect like it or not. The country is moving on from the circus 🤡 Trump has made of the great United States of America. #thefutureisfemale let’s start celebrating the historic win of #JOEBIDEN2020 and the future VP #KamlaHarris,2020-11-06 15:02:33+00:00,Mexico,0,0,0,https://twitter.com/arminflores80/status/1324728888338096144,Pro Biden
1498,1498,bitatgjiu70,"People Cheered, Honked, And Stomped On Cheetos In The Streets After #Biden Won The #Election https://t.co/XDeer9R1MF by @o_tilli_a",2020-11-07 20:19:43+00:00,Ukraine,0,0,2,https://twitter.com/bitatgjiu70/status/1325171093586448384,Pro Biden
1499,1499,JLor1897,@JoeBiden As a defensive gesture towards the defeated opponent I would have taken a member of his staff with me. If I were you I would take Melania #trump as the first lady #Vote2020 #JoeBiden #BidenHarris2020 #Melania,2020-11-07 11:45:49+00:00,Ukraine,0,0,0,https://twitter.com/JLor1897/status/1325041766475526144,Pro Biden
1500,1500,samiur92028733,Congratulation @JoeBiden for your greatest victory over evil like @realDonaldTrump https://t.co/Qv4QzG825l,2020-11-07 19:11:22+00:00,China,0,0,1,https://twitter.com/samiur92028733/status/1325153891072188417,Pro Biden
1501,1501,rightmultimedia,"You did it @JoeBiden 
Congratulation.",2020-11-08 03:15:19+00:00,China,0,0,1,https://twitter.com/rightmultimedia/status/1325275681916289024,Pro Biden
1502,1502,audimait01,@HunterJCullen @The_Lady_Red Are Americans actually going to allow Trump to start a war?,2020-12-30 16:23:24+00:00,Canada,1,0,1,https://twitter.com/audimait01/status/1344318177271033862,Pro Trump
1503,1503,ashanmahawatta,@JoeBiden Looking forward keeping world peace and ending this Covid Pandemic. Wishing you all the best- from Srilanka,2020-11-08 02:49:27+00:00,South Korea,0,0,0,https://twitter.com/ashanmahawatta/status/1325269169940488193,Pro Biden
1504,1504,shrispy24,#Trump2020 nightmare is finally over! New dawn! #POTUS #BidenHarrisToEndThisNightmare,2020-11-06 17:14:13+00:00,UK,0,0,0,https://twitter.com/shrispy24/status/1324762023167754243,Pro Biden
1505,1505,esfd283,@NowThatOuimet No doubt but he also isn’t stupid. He knew this bill was looked upon poorly by a lot of people both for and against Trump. He can come in and look like a hero. He can fool the stupid people. This strategy got him elected.,2020-12-23 01:13:28+00:00,Canada,1,0,0,https://twitter.com/esfd283/status/1341552468682027009,Pro Biden
1506,1506,ScottSaxman1,Post this everywhere and watch liberal heads explode!!!  We Love You @realDonaldTrump we know you WON!! #BidenWillNeverBePresident #4MoreYears  #BestPresidentEver45 #Trump2020 #TrumpDerangementSyndrome #BidenCheated2020 #BidenCrimeFamilly #AmericaFirst #DrainTheDeepStateSwamp https://t.co/6qLvem3ngO,2020-12-27 17:30:55+00:00,Canada,2,43,45,https://twitter.com/ScottSaxman1/status/1343248006976516096,Pro Biden
1507,1507,severinojlperei,"Trump is not just a President of the U.S. Republic, he represents the rebirth of the rebuilding of a nation that is the mother of liberty that was briefly wounded by its infamous Democratic children. https://t.co/wOyWbO4DSE",2020-11-30 22:56:15+00:00,Brazil,2,0,0,https://twitter.com/severinojlperei/status/1333545405863354370,Pro Biden
1508,1508,dim_trakaniaris,@JoeBiden 46th President-elect use to be a #scout. We hope that he'll work under the Scout's Promise he once gave. https://t.co/rLm7VeagGe,2020-11-08 12:16:00+00:00,Russia,0,0,0,https://twitter.com/dim_trakaniaris/status/1325411749747716097,Pro Biden
1509,1509,SpotlightMining,@CdnxTracker @goldstocktrades Trump said something similar right? If we stop testing it'll go away... Because obviously that's how a virus works 🤦‍♂️🤣,2020-11-13 12:58:19+00:00,Mexico,2,0,6,https://twitter.com/SpotlightMining/status/1327234337272696834,Pro Trump
1510,1510,SactownMariner,"@realDonaldTrump Vote, vote, vote this cunt out. #VoteHimOut #BidenHarris",2020-11-03 16:21:07+00:00,UK,0,0,0,https://twitter.com/SactownMariner/status/1323661496287744001,Pro Biden
1511,1511,glbryson,"Subtweet 🔥🔥🔥🔥
Damn right, she’s DR Jill Biden.
Shame on you, @WSJ https://t.co/2Iq5iRDWTT",2020-12-12 23:08:19+00:00,Canada,1,1,5,https://twitter.com/glbryson/status/1337897098113675264,Pro Biden
1512,1512,ArohWelankar,"For an Indian still staying, working and living in India i want @realDonaldTrump to win the US elections!! Eagerly waiting for #3rdNovember now. What about you? #USElection2020 #donaldtrump #JoeBiden #4MoreYears #uspresident",2020-11-01 15:00:21+00:00,Iran,4,0,16,https://twitter.com/ArohWelankar/status/1322916394598506497,Pro Trump
1513,1513,stoneysteiner,It is just embarrassing to watch @POTUS press conference !!!!!! Can’t wait to see you and your Circus leave the White House #YoureFiredTrump https://t.co/Uu8ZAVSK5y,2020-11-13 21:57:40+00:00,UK,0,0,0,https://twitter.com/stoneysteiner/status/1327370070859845639,Pro Biden
1514,1514,stalenbu,@Payneography101 @avery74081943 @MaryCol69061277 @JoeBiden Keep dreaming for 2 more weeks and than it’s over ! Vote blue,2020-10-19 13:29:51+00:00,UK,1,0,0,https://twitter.com/stalenbu/status/1318182574355775491,Pro Biden
1515,1515,john_palks_mart,"Abort Unwanted Presidents 

@meryspolsky 

#ToJestWojna #Wypieradlać #abortionisahumanright #polishgirl #poland #votehimout @ Katowice, Poland https://t.co/xrQMJt46YJ",2020-10-28 15:12:46+00:00,Israel,0,0,0,https://twitter.com/john_palks_mart/status/1321469966017830913,Pro Biden
1516,1516,JPaulG,Question for #American people (I'm not from #USA ): What positives did the #Obama - #Biden administration bring to the average #us citizen? Did quality of life improve for all? Genuine #question  #USElection2020 #USAelection2020 #AmericaDecides2020 #AmericaDecides #TrumpTantrum,2020-11-08 13:40:00+00:00,UK,1,0,0,https://twitter.com/JPaulG/status/1325432886758137859,Pro Biden
1517,1517,SponsArts_music,"@JoeBiden think about this. Prevent a return of #DonaldTrump or family you can  make a law or decree that 1. No one who received a  presidential pardon is allowed to be candidate to a  #PresidentialElection of the US.
2. Nobody is allowed to be older than 78  start presidency!",2020-12-05 15:53:08+00:00,UK,0,0,2,https://twitter.com/SponsArts_music/status/1335250865540706307,Pro Trump
1518,1518,pschiffer,Forecast 2024: Donald #Trump gets the World record for most defeats in legal battles a person ever received and takes this as a victory and main claim for the next presidential campaign.,2020-12-08 23:58:47+00:00,UK,0,0,1,https://twitter.com/pschiffer/status/1336460244487114757,Pro Biden
1519,1519,Vikasv_555,Congratulation Joe Biden and kamala harrish @JoeBiden @KamalaHarris President Elect Joe Biden #KamalaHarris #PresidentElect #Biden #USAelection2020 #BiharExitPolls https://t.co/VGCmLzOtwy,2020-11-07 17:26:13+00:00,India,0,0,1,https://twitter.com/Vikasv_555/status/1325127428432261123,Pro Biden
1520,1520,Faisal_HossainR,"Congratulations @JoeBiden 
New President United States https://t.co/GsB2llUZ1R",2020-11-09 22:23:34+00:00,China,0,0,0,https://twitter.com/Faisal_HossainR/status/1325927034262974464,Pro Biden
1521,1521,mattjungblut,"Can somebody explain to me why $2000 relief checks from supported by Bernie Sanders are communism, but $2000 relief checks supported by Donald Trump are not? 
Republican hypocrisy is noted. #republicanhypocrisy #BernieSanders #DonaldTrump #covid #COVIDReliefPackage",2020-12-29 01:59:56+00:00,South Korea,0,0,1,https://twitter.com/mattjungblut/status/1343738492988211201,Pro Biden
1522,1522,julesdb9,Poor old Sleepy Joe. Died in office RIP,2020-12-15 19:26:23+00:00,UK,0,0,0,https://twitter.com/julesdb9/status/1338928410576433154,Pro Trump
1523,1523,cdFoIx31PH02D2J,"@TeamTrump @JennaEllisEsq Don.t forgire.injustice!
Don.tdestroy.evidence!
https://t.co/kuIVPEZ4AR.paying.attention!
to.this.election!
Ｉhttps://t.co/kHBM7ob6Sk.president!
Trump!",2020-11-30 17:15:04+00:00,South Korea,0,0,0,https://twitter.com/cdFoIx31PH02D2J/status/1333459544412884995,Pro Trump
1524,1524,UABob87,"@mchooyah Doubt biden can fix 🤡 45 incompetence that fast, but we will be moving in the right direction for a change. 
#TrumpIsCompromised 
#TrumpIsLosing 
#TrumpIsPathetic",2020-11-02 18:17:23+00:00,Canada,0,0,0,https://twitter.com/UABob87/status/1323328367542894596,Pro Biden
1525,1525,himangshubaish1,Hearty congratulations to Honourable PM Sri @narendramodi Ji on being awarded the Legion of Merit by President Donald J Trump. Your contributions towards improving relationships with the US have been exemplary and we hope you will continue on towards even greater heights. https://t.co/7Z1Umatxzf,2020-12-23 14:33:50+00:00,South Korea,1,1,10,https://twitter.com/himangshubaish1/status/1341753888374865921,Pro Biden
1526,1526,CAPORALEGIUSEP2,@Agenzia_Ansa TRUMP,2020-11-10 11:46:20+00:00,Russia,0,0,0,https://twitter.com/CAPORALEGIUSEP2/status/1326129057478692864,Pro Trump
1527,1527,Lauryn2000,"Hey Karen,

The suburbs ain't having your shit either. 

Thank you,
Hannah

🤣🤣😅😂😂🤣😅😅😂🤣😅

#putamaskon
#fucktrump 
#COVID19 
#suburbsdontplaythat https://t.co/2t9jyPieVN",2020-11-07 14:59:34+00:00,UK,0,1,5,https://twitter.com/Lauryn2000/status/1325090524588625922,Pro Biden
1528,1528,davidpaulk,"In a move likely to anger China, Donald Trump Jr. suggests Hainan, too, now a renegade province. https://t.co/KTlhYNGXVS",2020-11-03 17:11:41+00:00,South Korea,16,9,100,https://twitter.com/davidpaulk/status/1323674221097086977,Pro Biden
1529,1529,theproblemchi14,People only vote this years cause they want you to leave #ByeByeTrump,2020-11-06 15:00:12+00:00,Canada,0,0,0,https://twitter.com/theproblemchi14/status/1324728297071222786,Pro Biden
1530,1530,Jeca2807,"Welcome back to the White House Mr Biden, now like President!!!!!!",2020-11-07 16:29:11+00:00,Mexico,0,0,0,https://twitter.com/Jeca2807/status/1325113074580336648,Pro Trump
1531,1531,JJamuy,@realDonaldTrump I wish I could be there among all those thousands of people out there protesting for our constitutional rights #VoteTrump2020toSaveAmerica #TeamTrump #MakeAmericaGreatAgain,2020-11-16 06:40:48+00:00,Ukraine,0,0,1,https://twitter.com/JJamuy/status/1328226493936398336,Pro Trump
1532,1532,MightyFineCopy_,One of my biggest wishes is that I don’t get Trump for my birthday.,2020-11-02 20:10:36+00:00,Mexico,1,0,8,https://twitter.com/MightyFineCopy_/status/1323356857331666944,Pro Trump
1533,1533,DanieleBlessed,congratulations @JoeBiden and @KamalaHarris  to us Brazilian women we are very proud to have a black woman as American vice president.  Congratulations one more time!!! 🎉🎊🎉🎊 🇺🇸🇧🇷,2020-11-08 00:26:18+00:00,Brazil,0,0,0,https://twitter.com/DanieleBlessed/status/1325233144887472128,Pro Biden
